date,home_team,away_team,team,scorer,minute,own_goal,penalty
10/8/2017,Poland,Montenegro,Poland,Kamil Grosicki,16,FALSE,FALSE
10/8/2017,Poland,Montenegro,Montenegro,Stefan Mugoša,78,FALSE,FALSE
10/8/2017,Poland,Montenegro,Montenegro,Žarko Tomašević,83,FALSE,FALSE
10/8/2017,Poland,Montenegro,Poland,Robert Lewandowski,86,FALSE,FALSE
10/8/2017,Poland,Montenegro,Poland,Filip Stojković,89,TRUE,FALSE
10/8/2017,Slovakia,Malta,Slovakia,Adam Nemec,33,FALSE,FALSE
10/8/2017,Slovakia,Malta,Slovakia,Adam Nemec,62,FALSE,FALSE
10/8/2017,Slovakia,Malta,Slovakia,Ondrej Duda,69,FALSE,FALSE
10/8/2017,Slovenia,Scotland,Scotland,Leigh Griffiths,32,FALSE,FALSE
10/8/2017,Slovenia,Scotland,Slovenia,Roman Bezjak,52,FALSE,FALSE
10/8/2017,Slovenia,Scotland,Slovenia,Roman Bezjak,72,FALSE,FALSE
10/8/2017,Slovenia,Scotland,Scotland,Robert Snodgrass,88,FALSE,FALSE
10/9/2017,Albania,Italy,Italy,Antonio Candreva,73,FALSE,FALSE
10/9/2017,Finland,Turkey,Turkey,Cenk Tosun,57,FALSE,FALSE
10/9/2017,Finland,Turkey,Finland,Paulus Arajuuri,76,FALSE,FALSE
10/9/2017,Finland,Turkey,Turkey,Cenk Tosun,83,FALSE,FALSE
10/9/2017,Finland,Turkey,Finland,Joel Pohjanpalo,88,FALSE,FALSE
10/9/2017,Iceland,Kosovo,Iceland,Gylfi Sigurðsson,40,FALSE,FALSE
10/9/2017,Iceland,Kosovo,Iceland,Jóhann Berg Guðmundsson,68,FALSE,FALSE
10/9/2017,Israel,Spain,Spain,Asier Illarramendi,76,FALSE,FALSE
10/9/2017,Moldova,Austria,Austria,Louis Schaub,69,FALSE,FALSE
10/9/2017,North Macedonia,Liechtenstein,North Macedonia,Visar Musliu,36,FALSE,FALSE
10/9/2017,North Macedonia,Liechtenstein,North Macedonia,Aleksandar Trajkovski,38,FALSE,FALSE
10/9/2017,North Macedonia,Liechtenstein,North Macedonia,Enis Bardhi,67,FALSE,FALSE
10/9/2017,North Macedonia,Liechtenstein,North Macedonia,Arijan Ademi,69,FALSE,FALSE
10/9/2017,Serbia,Georgia,Serbia,Aleksandar Prijović,74,FALSE,FALSE
10/9/2017,Ukraine,Croatia,Croatia,Andrej Kramarić,62,FALSE,FALSE
10/9/2017,Ukraine,Croatia,Croatia,Andrej Kramarić,70,FALSE,FALSE
10/9/2017,Wales,Republic of Ireland,Republic of Ireland,James McClean,57,FALSE,FALSE
10/10/2017,Australia,Syria,Syria,Omar Al Somah,6,FALSE,FALSE
10/10/2017,Australia,Syria,Australia,Tim Cahill,13,FALSE,FALSE
10/10/2017,Australia,Syria,Australia,Tim Cahill,109,FALSE,FALSE
10/10/2017,Belgium,Cyprus,Belgium,Eden Hazard,12,FALSE,FALSE
10/10/2017,Belgium,Cyprus,Belgium,Thorgan Hazard,52,FALSE,FALSE
10/10/2017,Belgium,Cyprus,Belgium,Eden Hazard,63,FALSE,TRUE
10/10/2017,Belgium,Cyprus,Belgium,Romelu Lukaku,78,FALSE,FALSE
10/10/2017,Brazil,Chile,Brazil,Paulinho,55,FALSE,FALSE
10/10/2017,Brazil,Chile,Brazil,Gabriel Jesus,57,FALSE,FALSE
10/10/2017,Brazil,Chile,Brazil,Gabriel Jesus,90,FALSE,FALSE
10/10/2017,Ecuador,Argentina,Ecuador,Romario Ibarra,1,FALSE,FALSE
10/10/2017,Ecuador,Argentina,Argentina,Lionel Messi,11,FALSE,FALSE
10/10/2017,Ecuador,Argentina,Argentina,Lionel Messi,19,FALSE,FALSE
10/10/2017,Ecuador,Argentina,Argentina,Lionel Messi,62,FALSE,FALSE
10/10/2017,Estonia,Bosnia and Herzegovina,Bosnia and Herzegovina,Izet Hajrović,48,FALSE,FALSE
10/10/2017,Estonia,Bosnia and Herzegovina,Estonia,Ilja Antonov,75,FALSE,FALSE
10/10/2017,Estonia,Bosnia and Herzegovina,Bosnia and Herzegovina,Izet Hajrović,84,FALSE,FALSE
10/10/2017,France,Belarus,France,Antoine Griezmann,27,FALSE,FALSE
10/10/2017,France,Belarus,France,Olivier Giroud,33,FALSE,FALSE
10/10/2017,France,Belarus,Belarus,Anton Saroka,44,FALSE,FALSE
10/10/2017,Greece,Gibraltar,Greece,Vasilis Torosidis,32,FALSE,FALSE
10/10/2017,Greece,Gibraltar,Greece,Konstantinos Mitroglou,61,FALSE,FALSE
10/10/2017,Greece,Gibraltar,Greece,Konstantinos Mitroglou,63,FALSE,FALSE
10/10/2017,Greece,Gibraltar,Greece,Giannis Gianniotas,78,FALSE,FALSE
10/10/2017,Honduras,Mexico,Mexico,Oribe Peralta,17,FALSE,FALSE
10/10/2017,Honduras,Mexico,Honduras,Alberth Elis,34,FALSE,FALSE
10/10/2017,Honduras,Mexico,Mexico,Carlos Vela,37,FALSE,FALSE
10/10/2017,Honduras,Mexico,Honduras,Guillermo Ochoa,53,TRUE,FALSE
10/10/2017,Honduras,Mexico,Honduras,Romell Quioto,60,FALSE,FALSE
10/10/2017,Hungary,Faroe Islands,Hungary,Dániel Böde,81,FALSE,FALSE
10/10/2017,Latvia,Andorra,Latvia,Dāvis Ikaunieks,11,FALSE,FALSE
10/10/2017,Latvia,Andorra,Latvia,Valērijs Šabala,19,FALSE,FALSE
10/10/2017,Latvia,Andorra,Latvia,Valērijs Šabala,59,FALSE,FALSE
10/10/2017,Latvia,Andorra,Latvia,Igors Tarasovs,63,FALSE,FALSE
10/10/2017,Luxembourg,Bulgaria,Luxembourg,Olivier Thill,3,FALSE,FALSE
10/10/2017,Luxembourg,Bulgaria,Bulgaria,Ivaylo Chochev,68,FALSE,FALSE
10/10/2017,Netherlands,Sweden,Netherlands,Arjen Robben,16,FALSE,FALSE
10/10/2017,Netherlands,Sweden,Netherlands,Arjen Robben,40,FALSE,FALSE
10/10/2017,Panama,Costa Rica,Costa Rica,Johan Venegas,36,FALSE,FALSE
10/10/2017,Panama,Costa Rica,Panama,Gabriel Torres,53,FALSE,FALSE
10/10/2017,Panama,Costa Rica,Panama,Román Torres,88,FALSE,FALSE
10/10/2017,Paraguay,Venezuela,Venezuela,Yangel Herrera,84,FALSE,FALSE
10/10/2017,Peru,Colombia,Colombia,James Rodríguez,55,FALSE,FALSE
10/10/2017,Peru,Colombia,Peru,David Ospina,77,TRUE,FALSE
10/10/2017,Portugal,Switzerland,Portugal,Johan Djourou,41,TRUE,FALSE
10/10/2017,Portugal,Switzerland,Portugal,André Silva,57,FALSE,FALSE
10/10/2017,Trinidad and Tobago,United States,Trinidad and Tobago,Omar Gonzalez,17,TRUE,FALSE
10/10/2017,Trinidad and Tobago,United States,Trinidad and Tobago,Alvin Jones,37,FALSE,FALSE
10/10/2017,Trinidad and Tobago,United States,United States,Christian Pulisic,47,FALSE,FALSE
10/10/2017,Uruguay,Bolivia,Bolivia,Gastón Silva,24,TRUE,FALSE
10/10/2017,Uruguay,Bolivia,Uruguay,Martín Cáceres,39,FALSE,FALSE
10/10/2017,Uruguay,Bolivia,Uruguay,Edinson Cavani,42,FALSE,FALSE
10/10/2017,Uruguay,Bolivia,Uruguay,Luis Suárez,60,FALSE,FALSE
10/10/2017,Uruguay,Bolivia,Uruguay,Luis Suárez,76,FALSE,FALSE
10/10/2017,Uruguay,Bolivia,Bolivia,Diego Godín,79,TRUE,FALSE
11/9/2017,Croatia,Greece,Croatia,Luka Modrić,13,FALSE,TRUE
11/9/2017,Croatia,Greece,Croatia,Nikola Kalinić,19,FALSE,FALSE
11/9/2017,Croatia,Greece,Greece,Sokratis Papastathopoulos,30,FALSE,FALSE
11/9/2017,Croatia,Greece,Croatia,Ivan Perišić,33,FALSE,FALSE
11/9/2017,Croatia,Greece,Croatia,Andrej Kramarić,49,FALSE,FALSE
11/9/2017,Northern Ireland,Switzerland,Switzerland,Ricardo Rodríguez,58,FALSE,TRUE
11/10/2017,South Africa,Senegal,Senegal,Diafra Sakho,11,FALSE,FALSE
11/10/2017,South Africa,Senegal,Senegal,Thamsanqa Mkhize,38,TRUE,FALSE
11/10/2017,Sweden,Italy,Sweden,Jakob Johansson,61,FALSE,FALSE
11/11/2017,DR Congo,Guinea,DR Congo,Ousmane Sidibé,61,TRUE,FALSE
11/11/2017,DR Congo,Guinea,Guinea,Keita Karamokoba,71,FALSE,FALSE
11/11/2017,DR Congo,Guinea,DR Congo,Jonathan Bolingi,90,FALSE,TRUE
11/11/2017,DR Congo,Guinea,DR Congo,Neeskens Kebano,90,FALSE,FALSE
11/11/2017,Ivory Coast,Morocco,Morocco,Nabil Dirar,24,FALSE,FALSE
11/11/2017,Ivory Coast,Morocco,Morocco,Medhi Benatia,30,FALSE,FALSE
11/11/2017,Zambia,Cameroon,Zambia,Patson Daka,25,FALSE,FALSE
11/11/2017,Zambia,Cameroon,Cameroon,André-Frank Zambo Anguissa,30,FALSE,FALSE
11/11/2017,Zambia,Cameroon,Zambia,Brian Mwila,64,FALSE,FALSE
11/11/2017,Zambia,Cameroon,Cameroon,Banana Yaya,90,FALSE,FALSE
11/12/2017,Congo,Uganda,Congo,Marvin Baudry,10,FALSE,FALSE
11/12/2017,Congo,Uganda,Uganda,Milton Karisa,11,FALSE,FALSE
11/12/2017,Ghana,Egypt,Egypt,Shikabala,61,FALSE,FALSE
11/12/2017,Ghana,Egypt,Ghana,Edwin Gyasi,63,FALSE,FALSE
11/14/2017,Burkina Faso,Cape Verde,Burkina Faso,Préjuce Nakoulma,45,FALSE,FALSE
11/14/2017,Burkina Faso,Cape Verde,Burkina Faso,Préjuce Nakoulma,57,FALSE,FALSE
11/14/2017,Burkina Faso,Cape Verde,Burkina Faso,Préjuce Nakoulma,62,FALSE,FALSE
11/14/2017,Burkina Faso,Cape Verde,Burkina Faso,Banou Diawara,90,FALSE,FALSE
11/14/2017,Republic of Ireland,Denmark,Republic of Ireland,Shane Duffy,6,FALSE,FALSE
11/14/2017,Republic of Ireland,Denmark,Denmark,Andreas Christensen,29,FALSE,FALSE
11/14/2017,Republic of Ireland,Denmark,Denmark,Christian Eriksen,32,FALSE,FALSE
11/14/2017,Republic of Ireland,Denmark,Denmark,Christian Eriksen,63,FALSE,FALSE
11/14/2017,Republic of Ireland,Denmark,Denmark,Christian Eriksen,74,FALSE,FALSE
11/14/2017,Republic of Ireland,Denmark,Denmark,Nicklas Bendtner,90,FALSE,TRUE
11/14/2017,Senegal,South Africa,Senegal,Opa Nguette,55,FALSE,FALSE
11/14/2017,Senegal,South Africa,South Africa,Percy Tau,63,FALSE,FALSE
11/14/2017,Senegal,South Africa,Senegal,Kara Mbodji,90,FALSE,FALSE
11/15/2017,Australia,Honduras,Australia,Mile Jedinak,54,FALSE,FALSE
11/15/2017,Australia,Honduras,Australia,Mile Jedinak,72,FALSE,TRUE
11/15/2017,Australia,Honduras,Australia,Mile Jedinak,85,FALSE,TRUE
11/15/2017,Australia,Honduras,Honduras,Alberth Elis,90,FALSE,FALSE
11/15/2017,Peru,New Zealand,Peru,Jefferson Farfán,28,FALSE,FALSE
11/15/2017,Peru,New Zealand,Peru,Christian Ramos,65,FALSE,FALSE
5/30/2018,Estonia,Lithuania,Estonia,Henrik Ojamaa,23,FALSE,FALSE
5/30/2018,Estonia,Lithuania,Estonia,Mattias Käit,42,FALSE,FALSE
6/2/2018,Latvia,Estonia,Latvia,Jānis Ikaunieks,70,FALSE,FALSE
6/5/2018,Lithuania,Latvia,Latvia,Kaspars Dubra,46,FALSE,FALSE
6/5/2018,Lithuania,Latvia,Lithuania,Karolis Laukžemis,86,FALSE,FALSE
6/14/2018,Russia,Saudi Arabia,Russia,Yury Gazinsky,12,FALSE,FALSE
6/14/2018,Russia,Saudi Arabia,Russia,Denis Cheryshev,43,FALSE,FALSE
6/14/2018,Russia,Saudi Arabia,Russia,Artem Dzyuba,71,FALSE,FALSE
6/14/2018,Russia,Saudi Arabia,Russia,Denis Cheryshev,90,FALSE,FALSE
6/14/2018,Russia,Saudi Arabia,Russia,Aleksandr Golovin,90,FALSE,FALSE
6/15/2018,Egypt,Uruguay,Uruguay,José María Giménez,89,FALSE,FALSE
6/15/2018,Morocco,Iran,Iran,Aziz Bouhaddouz,90,TRUE,FALSE
6/15/2018,Portugal,Spain,Portugal,Cristiano Ronaldo,4,FALSE,TRUE
6/15/2018,Portugal,Spain,Spain,Diego Costa,24,FALSE,FALSE
6/15/2018,Portugal,Spain,Portugal,Cristiano Ronaldo,44,FALSE,FALSE
6/15/2018,Portugal,Spain,Spain,Diego Costa,55,FALSE,FALSE
6/15/2018,Portugal,Spain,Spain,Nacho,58,FALSE,FALSE
6/15/2018,Portugal,Spain,Portugal,Cristiano Ronaldo,88,FALSE,FALSE
6/16/2018,Argentina,Iceland,Argentina,Sergio Agüero,19,FALSE,FALSE
6/16/2018,Argentina,Iceland,Iceland,Alfreð Finnbogason,23,FALSE,FALSE
6/16/2018,Croatia,Nigeria,Croatia,Oghenekaro Etebo,32,TRUE,FALSE
6/16/2018,Croatia,Nigeria,Croatia,Luka Modrić,71,FALSE,TRUE
6/16/2018,France,Australia,France,Antoine Griezmann,58,FALSE,TRUE
6/16/2018,France,Australia,Australia,Mile Jedinak,62,FALSE,TRUE
6/16/2018,France,Australia,France,Aziz Behich,81,TRUE,FALSE
6/16/2018,Peru,Denmark,Denmark,Yussuf Poulsen,59,FALSE,FALSE
6/17/2018,Brazil,Switzerland,Brazil,Philippe Coutinho,20,FALSE,FALSE
6/17/2018,Brazil,Switzerland,Switzerland,Steven Zuber,50,FALSE,FALSE
6/17/2018,Costa Rica,Serbia,Serbia,Aleksandar Kolarov,56,FALSE,FALSE
